timestamp,open,high,low,close,volume,daily_pct_change,cumulative_return,20_day_moving_avg,rolling_volatility,mean_price,median_price,std_price,var_price,normalized_close,scaled_volume
2024-06-25,67.17,67.59,66.55,67.42,20904039,-0.021480406386066853,1.0365928659286598,66.7065,1.07811372801125,67.1825,67.295,0.45558570360946987,0.20755833333333573,-0.4163046443803463,0.6847840009579905
2024-06-26,67.4,68.5999,67.21,68.29,14177522,0.012904182735093528,1.0499692496924975,66.869,1.0584591581509817,67.874975,67.845,0.6746739972016152,0.4551850025000052,0.07056704955562758,0.3696461010093476
2024-06-27,68.29,68.58,67.665,67.88,12899186,-0.006003807292429553,1.043665436654367,67.017,0.9752683841141542,68.10375,68.08500000000001,0.40990598515594495,0.16802291666666577,-0.15887823149466382,0.3097559494689964
2024-06-28,67.87,68.0981,67.32,67.71,18816720,-0.002504419563936433,1.0410516605166056,67.158,0.8469859875806074,67.74952499999999,67.78999999999999,0.3276546492370735,0.10735756916666968,-0.254014079735027,0.5869929262929148
2024-07-01,67.89,68.24,67.25,67.48,8666021,-0.0033968394624130926,1.037515375153752,67.244,0.7824280696719216,67.715,67.685,0.4388241865105709,0.19256666666666433,-0.3827272861778643,0.11143180515536472
2024-07-02,67.44,68.085,67.26,68.07,9436487,0.008743331357438988,1.046586715867159,67.3565,0.7266742917674957,67.71374999999999,67.755,0.42644606927487994,0.1818562499999957,-0.05254993052014261,0.14752820351752322
2024-07-03,67.81,68.25,67.62,68.24,6287545,0.0024974291170853924,1.0492004920049203,67.4385,0.7293419889476457,67.98,68.025,0.31570027980137183,0.09966666666666445,0.042585917720220565,0.0
2024-07-05,68.16,70.15,68.1,70.04,21586100,0.02637749120750299,1.0768757687576878,67.58599999999998,0.9267396159598874,69.1125,69.1,1.135645924866849,1.2896916666666804,1.0499066637946504,0.71673861746708
2024-07-08,69.9,70.14,69.35,69.68,12077679,-0.0051399200456881955,1.0713407134071342,67.7125,1.0309110687052272,69.76750000000001,69.79,0.3357950763982926,0.11275833333333517,0.848442514579766,0.27126827586717406
2024-07-09,69.9,70.25,69.67,69.9,9781831,0.0031572904707233285,1.0747232472324726,67.9135,1.0465948545037327,69.93,69.9,0.23930454794396647,0.05726666666666614,0.9715594946555283,0.1637075996180406
2024-07-10,70.1,70.44,69.72,70.41,10803405,0.007296137339055653,1.0825645756457565,68.086,1.1594027500580244,70.16749999999999,70.255,0.33559648389099617,0.11262499999999964,1.25696703937661,0.21156842937616582
2024-07-11,70.18,70.45,69.26,69.8,15624796,-0.008663542110495692,1.0731857318573186,68.2395,1.1735662024696154,69.9225,69.99000000000001,0.5159053530768347,0.26615833333333344,0.9155972309847222,0.43745101237882345
2024-07-12,69.9,70.0299,69.17,69.24,12145317,-0.008022922636103158,1.0645756457564575,68.386,1.1006380924383483,69.584975,69.57,0.4428735739463366,0.19613700250000124,0.6022085544282336,0.2744371219842249
2024-07-15,69.3,69.975,69.3,69.61,10171137,0.005343731946851671,1.0702644526445264,68.53150000000001,1.057525786670803,69.54625,69.455,0.32102375301525476,0.10305624999999928,0.809268930010201,0.18194661919940885
2024-07-16,69.82,70.24,69.58,69.99,9836824,0.0054589857779054896,1.0761070110701108,68.68,1.0425272935970349,69.9075,69.905,0.2782534815595294,0.07742499999999936,1.0219255319592433,0.16628402639758727
2024-07-17,70.18,71.1,69.95,71.03,13533791,0.014859265609372896,1.09209717097171,68.8605,1.1223493920766243,70.565,70.605,0.5856335600583884,0.34296666666666203,1.6039330741355804,0.3394872482967417
2024-07-18,70.68,71.19,70.43,70.82,10682742,-0.0029564972546812784,1.088868388683887,69.02149999999999,1.1622585770817258,70.78,70.75,0.3173851498311326,0.1007333333333305,1.4864123204268933,0.2059153574488216
2024-07-19,71.2,71.33,70.65,70.75,11665526,-0.0009884213499010697,1.0877921279212794,69.15849999999999,1.1977007578119014,70.9825,70.975,0.3330040039799303,0.11089166666666543,1.4472387358573362,0.251958872370902
2024-07-22,70.86,71.26,70.2301,70.38,12666130,-0.005229681978798695,1.0821033210332105,69.28200000000001,1.1895049832864129,70.682525,70.62,0.4694622837175935,0.22039483583333827,1.2401783602753689,0.29883725582555054
2024-07-23,70.47,70.7,70.11,70.65,9263561,0.0038363171355499937,1.0862546125461257,69.36949999999999,1.223796831263501,70.48250000000002,70.56,0.2672545602978576,0.0714250000000012,1.391276472186538,0.1394266055454198
2024-07-24,70.52,70.84,70.34,70.6,22490783,-0.0007077140835104467,1.0854858548585486,69.5285,1.1622087637453038,70.575,70.56,0.20744477176668843,0.04303333333333345,1.363295340351131,0.7591230938222633
2024-07-25,70.6,70.77,69.95,70.02,18821199,-0.00821529745042493,1.076568265682657,69.615,1.129086729222048,70.335,70.31,0.411055551801292,0.16896666666666463,1.0387142110604843,0.5872027678281209
